	IL17pos_SC_EAE_1	IL17pos_SC_EAE_2	IL17neg_SC_EAE	IL17pos_SI_SS	IL17pos_SI_mock	IL17pos_SI_EAE	IL17neg_SI_EAE	IL17neg_SI_SS	IL17neg_SI_mock
5530601H04Rik	140.4126496	227.2337339	215.2697888	192.2524405	145.8655172	173.8459077	160.6397926	161.2341998	173.4990945
5730403I07Rik	0	0	0	0	0	0	0	0	0.73289147
5730405O15Rik	41.98421712	46.91387833	115.2458379	59.14470104	46.46464581	69.94705694	57.63338459	61.19437458	73.8377828
5730408K05Rik	256.3020874	82.20882019	104.9826009	48.21815241	84.9683893	133.8726299	181.5369749	88.85022511	131.7944989
5730409E04Rik	3990.000063	12914.2583	9214.472852	2777.365579	3434.511736	4254.379852	2788.407935	6203.361172	5656.309788
5730412P04Rik	0	0	0	0	9.257444032	0	0	0	0
5730416F02Rik	0	0	15.95794636	3.80044551	8.459388512	0	34.33999919	32.46833126	7.332525005
5730420D15Rik	332.5000052	59.78823287	299.9502881	514.3269591	357.7616391	812.4683745	774.5577596	646.1834554	372.125644
5730422E09Rik	1.551020433	25.93728586	0	11.69606496	7.009207624	16.53791974	4.516371776	6.329960379	2.603794593
5730435O14Rik	0	0	0	7.502338139	19.48264356	0	5.021444146	0	2.412483916
5730455P16Rik	154.5216074	129.6993411	135.2156854	81.97936319	93.88876879	99.26261045	93.57532016	115.5608507	83.3508938
5730457N03Rik	0	0	0	0	0.588908048	0	0	0	3.062762502
5730460C07Rik	0	0	0	0	0	0.966553038	0	2.536816182	9.739384357
5730480H06Rik	26.8299716	31.42758984	35.68284696	40.90900309	36.62159488	29.62944662	27.67872109	33.96653091	28.31157637
5730488B01Rik	0	0	0	0	0	0.767052476	0	0	0
5730507C01Rik	110.8333351	0	99.98342938	107.1514498	95.40310377	49.24050755	21.51549332	86.15779405	82.69458755
5730508B09Rik	137.7292598	124.4251683	163.4663579	261.8158444	121.054219	161.4523441	402.9826397	484.6980579	346.3577422
5730522E02Rik	0	0	0	0	1.129773597	0	0	0	0
5730559C18Rik	0	0	0	0	2.849744222	1.765009895	0	0.514716327	0.988053486
5830403L16Rik	0	0	0	0	1.038244176	0	0.936587376	0	0
5830411N06Rik	176.330938	75.21150774	60.66825972	366.3192011	458.8761826	357.0822418	259.5126718	1206.563311	660.876786
5830415F09Rik	192.0731738	114.2039673	115.5135898	103.9877998	111.3240325	96.71113806	135.2244612	130.3979964	62.10055676
5830416I19Rik	15.1711029	17.45907332	29.01420278	14.66711861	5.876540993	18.1983929	3.534103846	10.02444296	5.659705612
5830416P10Rik	79.92063618	107.3747856	158.3411045	48.40038277	43.15854694	77.04297099	157.4875566	108.4298769	126.2920742
5830417I10Rik	113.8879302	108.5710044	104.6912833	51.155473	45.05766439	51.73933937	51.51640138	46.21135013	74.02397637
5830418K08Rik	811.7853879	723.5909209	827.0180024	913.1030507	836.6118331	883.8039816	848.0099199	931.2195274	864.7087275
5830418P13Rik	0	0.658823503	0	48.88231429	24.4421175	8.952819554	7.823815753	14.95300558	13.66852687
5830428M24Rik	22610.00036	39699.38662	35754.07435	22630.3862	30910.60562	42839.24157	30207.75262	14474.5094	34979.81053
5830432E09Rik	111.2784489	178.6443584	124.3167459	43.37697245	49.42570436	80.68324128	81.91440831	56.05446842	38.85649295
5830444B04Rik	301.504242	119.5764657	97.61094123	178.7068248	164.9341794	192.7891058	126.9049437	128.1414649	106.1714408
5830454E08Rik	118.1426667	23.17498125	32.94205049	22.84359307	50.84741466	73.96017015	81.31292766	27.13448695	44.0741005
5830473C10Rik	0	0.64030236	1.284927607	11.01637396	1.53257998	0.791012169	9.677651615	2.076091423	1.992640664
5930403L14Rik	0	0	0	2.44615605	2.722441925	0.312252646	0	0	0.524397596
5930412G12Rik	0	0	0	0.64157209	0	0	0	2.579360154	0.61891999
5930430L01Rik	44.33333403	3.41647045	0	102.8653918	65.41927116	16.88245973	18.44185142	40.61724577	81.5132363
5930438M14Rik	0	0	0	0	2.11224584	0	0	0	0
6030407O03Rik	0	0	0	0.856735634	0	0	0.860141876	2.583298656	0
6030408B16Rik	0	0	0.731957999	0.784433593	2.619098934	5.407193508	0	6.30743383	4.540424736
6030419C18Rik	0	0	0	9.37763039	1.605662336	0	0	0	0.695887132
6030440G07Rik	0	0	0	1.411693392	0	0	0	0	0
6030443J06Rik	23.37650361	46.45894136	19.31224797	7.136821819	17.87153424	8.609117416	9.314755666	9.325126645	18.93331214
6030458C11Rik	257.3591378	193.9311119	200.0711126	144.7994888	143.2481334	92.77397412	140.7157269	171.3481054	144.7611288
6030466F02Rik	0	0	0	0	3.592585498	0	0	0	0
6030468B19Rik	0	0	1.335585699	12.88202959	3.186003465	1.644395428	0	7.193136794	1.380800163
6030469F06Rik	0	0	0	0	0	0	0	0	0
6030498E09Rik	0	0	0	0	0	0	0	0	0
6230400D17Rik	242.040445	353.4539649	219.6694757	253.8543907	203.6084623	374.7347449	451.3507533	249.4458192	221.6336556
6330403A02Rik	19.2694833	23.19677664	35.35177409	88.47961108	112.0917358	365.2373532	209.3207793	97.44489868	144.6051763
6330403K07Rik	53.26658407	121.2226999	168.482715	40.55394045	77.37323059	63.22998841	229.7499237	210.5959597	163.9402086
6330407A03Rik	10.10309294	7.785770965	53.90316627	151.5352896	38.2026536	119.2672955	101.7053596	179.2343909	179.2987368
6330408A02Rik	12.31849437	39.01329566	13.33510692	13.36912024	11.80068269	12.71102436	8.331066431	6.486932806	7.560365638
6330409D20Rik	38.06797913	41.07098644	84.99485804	22.08201613	21.50409852	36.46792509	9.699292159	34.67889743	30.62214602
6330410L21Rik	0	1.854377861	0	0	0	0	0	0	0
6330415B21Rik	0	0	0	0	0	0	0	0	2.68319527
6330416G13Rik	189.4242454	163.6517581	192.3648129	147.0720065	176.9293924	203.6359502	197.5869106	200.3702748	237.4223117
6330418K02Rik	23.3333337	56.15736852	38.85995636	8.329181524	6.952452906	21.53026241	54.3549305	12.55741128	32.1404065
6330419J24Rik	0	1.40494542	1.879584051	0.503583837	2.802310489	0.578543822	10.6173061	7.086084889	17.00312995
6330549D23Rik	6.113861482	10.14793203	2.545547	9.82095325	6.679566671	5.641415999	3.834444354	8.774202506	12.10592618
6430411K18Rik	0	0	0	0	0	0	0	0	0
6430503K07Rik	0	0	0	0	0	0	0	0	0
6430531B16Rik	11.45564187	21.01085186	19.84167281	6.645051151	8.874707328	15.26837443	16.01152991	16.02935703	7.692519772
6430548M08Rik	3.699582812	9.978564595	10.01224884	133.052593	93.14739756	29.58539536	51.70900203	51.76657445	31.05360033
6430550D23Rik	105.8571445	26.35562918	29.38288537	40.93622736	66.58747243	126.618448	34.77606268	79.12450474	42.52864503
6430562O15Rik	30.9122608	15.00785392	11.7121786	4.482803246	20.95431332	1.030016427	6.300876603	5.406764531	16.43320682
6430571L13Rik	26.57915402	37.10993764	20.87428338	3.023081656	11.43940037	15.28153683	3.642121127	6.076960395	16.33153296
6430573F11Rik	0	0	0	0	0	0	0	0	4.078089249
6430584L05Rik	0	0	0	0	0.544987581	2.250280256	0	0	3.77912428
6430706D22Rik	0	0	0	0	0	0	0	0	0
6430710C18Rik	0	0	0	0	3.384867019	0	1.017815716	0	0
6530402F18Rik	101.0205048	160.475406	201.2713956	386.4642225	370.8984598	204.4421818	203.5650403	384.819411	384.2639455
6530411M01Rik	0	0	0	0	0	0	0	0	0
6720416L17Rik	7.045639883	15.78760183	0.58669983	3.143807818	5.598226138	7.945900973	1.262522836	3.159821298	1.213123534
6720468P15Rik	0	0	0	0	3.264744996	0	0	0	0
6720483E21Rik	0	0	0	17.90959947	12.26611334	1.5827306	0	0	0
6720489N17Rik	38.82107718	52.21838079	61.67287198	33.33961714	50.12460266	36.2864089	12.91908318	27.04270412	23.69867634
6820408C15Rik	0	0	0	514.3269591	0	0	516.3718397	0	0
6820431F20Rik	70.51084034	91.47253142	85.6007519	100.0172193	101.3619583	110.7198019	132.0023312	132.8150412	94.24946553
7420426K07Rik	0	0	0	0	0	0	0	0	0
7420461P10Rik	0	0	0	8.329181524	4.634968604	4.784502758	4.1811485	0	8.035101624
7420700N18Rik	0	0	0	0	0.977379549	0	0	0	0
7420701I03Rik	0	0	0	0	0	0	0	0	0
7530416G11Rik	9.164513495	0	0	0	0	6.107349773	0	0	0
7630403G23Rik	0	0	0	0	9.522675792	0	0	0	0
8030411F24Rik	0	0	0	0	0	0	0	0	0
8030423F21Rik	0	0	0	0	0	0	1.08709861	0	0
8030423J24Rik	0	0	0	0	0	0	0	0	0
8030442B05Rik	0	0	4.177257398	0	0	0	1.498177485	0	1.439557617
8030443G20Rik	0	0	0	0	0	0	0	0	0
8030462N17Rik	751.383862	566.7462683	684.0762101	601.3020856	676.7535559	686.1401093	656.2666096	642.4780148	596.6204005
8430408G22Rik	0	0	0	24173.36708	5151.767604	1772.658272	1032.743679	3101.680586	1984.670101
8430419L09Rik	130.1876951	98.52487127	150.5096243	275.3097265	152.1825704	106.5532294	133.6015523	176.491447	276.1987436
8430422H06Rik	0	0	0	0	0	0	0	0	0
8430423G03Rik	0	0	0	0	8.062234122	0	0	7.280940342	0
8430426J06Rik	0	0	0	0	0	0	0	0	0
8430427H17Rik	1035.877805	1714.663889	897.9307171	212.51531	161.565295	140.9873698	133.725782	142.89993	127.0496864
8430429K09Rik	213.8147173	224.8167884	125.5377773	178.6830716	121.6584539	149.7340774	189.9460446	137.3359932	156.1508152
8430431K14Rik	0	0.502774208	0	9.731484159	15.04253563	1.86334086	1.085574996	1.630175501	5.215496061
8430436N08Rik	0	0	0	0	0	0	0	0	0
8430437L04Rik	0	0	0	0	0	0	0	0	0
9030025P20Rik	16.93867951	10.15271879	18.33658365	16.01206571	12.96042164	15.05087212	10.23000815	14.6305688	12.63822942
9030204H09Rik	0	0	0	0	0	0	0	0	0
9030404E10Rik	0	0	0	0	0	0	0	0	0
9030612E09Rik	0	0	0	0	0.919794252	0.949468812	0	0	0
9030617O03Rik	574.5896653	611.9174728	471.74591	130.4533229	215.9200627	253.0800444	209.1713739	270.8807449	209.7456401
9030619P08Rik	0	0	0	5.401333293	0	0	0	0	0
9030624G23Rik	4.691358098	4.42875799	3.174077123	4.762286658	3.785837451	3.126381432	4.098189204	2.735168065	2.625225002
9030624J02Rik	387.0645853	387.5119907	402.1027738	258.8170328	280.368305	268.5996039	295.7914173	261.0024759	262.5790119
9030625G05Rik	0	0	0	0	1.640167973	0	1.479575472	0	0
9130008F23Rik	1.232051895	13.95704927	6.001784367	26.44293305	3.181576411	3.284220976	4.305091762	19.39448259	2.757762994
9130011E15Rik	169.0055275	152.6086386	171.0213798	119.3465872	171.3698017	126.7058917	101.0990446	147.2655665	113.0768531
9130015A21Rik	66.6040699	136.9796133	92.37905588	65.1963751	104.8090436	91.54573234	67.87986625	249.9789517	116.4712501
9130015L21Rik	0	0	0	0	0	0	0	0	0
9130019O22Rik	32.58122795	39.96160381	37.86891724	42.57322173	46.49609751	26.96927231	33.15538631	60.38599387	49.13056465
9130019P16Rik	1.185911744	10.87543424	9.628364131	8.942822739	6.507657101	43.0717235	44.20124531	36.99061778	45.7898697
9130023H24Rik	32.68360844	24.04218244	9.247280595	40.07182954	24.93641584	31.6811308	22.0622428	29.8821503	7.482001219
9130024F11Rik	0	0	0	0	0	0	0	0	0
9130204L05Rik	0	0	0	0	10.49239838	0	0	0	0
9130209A04Rik	0	0	0	0	0	0	0	0	0
9130221F21Rik	0.50551122	0.545388669	0	2.34584702	0	0	0	0	0
9130221H12Rik	31.91310037	31.63890922	28.01092185	71.04516361	47.88716104	20.69250901	38.17535002	26.14905812	74.32859815
9130227L01Rik	0	0	0	0	0	0.930041066	0.812757355	0	0
9130230L23Rik	12.80605247	11.84251105	26.73559652	12.73436763	16.53478827	7.31495848	5.327082253	4.266410709	2.047458839
9130401M01Rik	862.2630105	1055.344588	394.0631308	443.5480198	575.0443961	490.5980844	432.2837649	366.3682343	252.6357583
9130409I23Rik	0	0	0	0	0	0	0	0	0
9230009I02Rik	0	0	0	0	0	0	0	0	0
9230102K24Rik	0	0	0	0	0	0	0	0	0
9230102O04Rik	0	0	21.48897587	0	0	16.83664573	75.66914341	35.77243552	16.15742281
9230104L09Rik	0	0	0	0	10.4392454	0	0	0	0
9230105E05Rik	0	0	0	0	0	0	0	0	0
9230110C19Rik	0.835427149	2.703990431	0.904372728	11.63050913	1.078678309	1.113478814	3.892250048	3.89658365	0.934989055
9230110F15Rik	0	0	0	0	0	0	0	0	0
9230112D13Rik	0	0	0	0	0	0	0	0	0
9230112J17Rik	0	0	0	13.41722502	0	400.7749136	0	0	0
9230114K14Rik	39.56090714	12.8722541	39.4268934	67.02277654	58.37697001	95.41220159	81.18594081	47.59424884	63.25081767
9230116L04Rik	10.8130083	21.5372246	6.302895361	23.15918765	21.4791228	52.10440198	45.53372696	19.39762718	35.37404496
9230116N13Rik	0.6342394	26.68659321	14.41821128	15.45188289	12.28366143	27.89590986	19.206964	11.0932782	12.77684615
9330020H09Rik	39.5740963	35.99851594	20.16001937	39.60977748	49.59402886	58.43360114	46.09386901	41.62115138	40.81658172
9330102E08Rik	0	0	0	0	0	0	0	0	0
9330111N05Rik	4.726368233	16.3174708	5.116422826	0	0	0	3.303018165	0	2.115852986
9330117O12Rik	0	0	0	0	0	0	0	0	0
9330133O14Rik	206.0297799	192.7804914	166.3814998	90.24879289	138.1840064	115.6218086	106.5325809	84.66125668	92.86652016
9330151L19Rik	228.2835857	205.1492546	216.0207574	138.177392	98.47578818	233.2445094	205.6563415	180.3019351	194.6863149
9330158H04Rik	0	0	0	0	0	0	0	0	0
9330159F19Rik	0	0	0	16.67644109	0	5.653410505	0.548942424	9.342411403	1.05492741
9330159M07Rik	132.1739151	44.56265804	223.5654322	95.83732157	95.99566963	33.03089947	38.48734209	77.06038722	27.73607284
9330162012Rik	0	0	0.980763885	0	0	0	2.110511607	4.225722869	9.125696991
9330162B11Rik	0	0	0	0	0	0	0	0	0
9330175E14Rik	151.3329022	150.2091884	114.2073399	108.3497625	128.4033971	228.2095824	114.8239071	106.8849617	106.4598721
9330175M20Rik	0	0	0	0	0.672905904	0	0	0.60769604	0.583269034
9330178D15Rik	0	0	0	0	0.497611089	0	0	0	0
9330179D12Rik	828.400013	1131.535013	1283.444433	1155.0314	706.5281285	719.1927845	1256.996593	1098.881122	1386.433828
9330182L06Rik	0	0	0	0	0.371138074	0	0	0	0
9330182O14Rik	0	0	0	0	0	0	0	0	0
9330188P03Rik	0	0	0	0	0	0	0	0	0
9430007A20Rik	0	0	0	0	1.221376862	0	0	0	0
9430008C03Rik	1720.85717	1101.079619	1187.068569	1089.533436	574.7550252	1150.419042	1479.563394	1107.743066	1087.518209
9430014N10Rik	0	0	1.27299857	0	0	0	0	0	0
9430015G10Rik	1205.866686	2267.16979	2994.703677	3178.540607	3411.614991	2150.82537	3593.948004	3349.815033	2589.994482
9430016H08Rik	341.2830242	320.5551746	275.9995406	371.4799244	441.9503781	414.7351428	493.3786786	495.0984482	456.0996572
9430018G01Rik	11.69230788	28.7333925	43.94876017	13.56466705	15.51610918	26.40589855	13.61859797	13.63376082	9.814302698
9430019J16Rik	0	0	0	11.626336	0	0	0	0	0
9430020K01Rik	313.3828604	386.28297	96.2550323	77.25219962	47.70863873	45.29746289	13.8087849	33.17798279	16.36446154
9430021M05Rik	0	0	0	0	0	0	0	0	0
9430037G07Rik	2.09316969	21.67958586	12.68911512	25.25495928	11.3510775	16.18101664	7.801651969	18.54955339	23.42622877
9430038I01Rik	65.02222324	68.87604426	120.3000622	57.60461942	120.5895232	206.4162076	210.6797106	166.8014893	158.7736081
9430041J12Rik	0	0	0	0	2.228273185	0.766720706	0	0	0.643815993
9430060I03Rik	0	5.149225797	1.722202611	4.614177265	9.24360216	24.38465326	21.30960343	7.420288483	0.890252737
9430069I07Rik	0	0	0	2.697519016	0	9.297158768	0	13.55629627	28.62504954
9430076C15Rik	0	0	0	1.528208198	0	0.585228878	0	0.511997456	0
9430083A17Rik	0	0	6.741357647	25.28630869	12.06099439	36.75746249	23.83254645	18.6723246	2.489134742
9430091E24Rik	3470.975664	2076.547405	3160.451817	4854.744711	5054.037595	4438.851607	4672.535428	5484.679085	5869.298775
9530002B09Rik	0	0	0	11.22167911	0	0	0	0	0
9530003J23Rik	0	1.177126816	0	0	0	0	0	0	0
9530026F06Rik	0	0	0	0	0	0	0	0	0
9530026P05Rik	0	0	0	34.1161601	5.177655883	19.59722712	0	29.61403574	11.96785991
9530027J09Rik	11.84679354	23.0063984	9.40461711	24.73900456	12.23697768	16.84235888	30.3567768	8.288338857	17.67817786
9530036O11Rik	0	0	0	0	0	0	0	0	0
9530051G07Rik	0	0	0	0.699130438	0.778095092	0	0	0	0
9530052E02Rik	0	0	0	0	0	0	0	0	0
9530053A07Rik	0	0	0	0	1.734163967	0	0	1.370346131	0
9530059O14Rik	0	0	0	0	0	0	0	0	0
9530068E07Rik	1158.561023	975.9998841	810.6317637	1355.346397	1228.600165	893.1553432	958.8566671	893.9176719	1146.997729
9530077C05Rik	27.74687109	8.648089316	28.70178001	11.44538435	9.553579237	17.25814729	7.899986421	12.22266341	15.18176016
9530080O11Rik	1.70076729	3.669865956	0	19.73121326	37.3316493	36.26922295	7.923864548	33.71391941	3.806911959
9530082P21Rik	33.22896953	13.16021824	16.39197021	9.75952484	14.12038348	10.65164679	9.79832713	10.79016017	18.82988711
9530091C08Rik	0	0.179881859	0	10.63857945	4.736069837	12.66660668	1.359384309	5.44359135	2.798989424
9630001P10Rik	0	0	0	0	0	0.630614825	0	0	0.529527775
9630013A20Rik	0	0	0	3.001908322	5.011447085	6.035315127	7.534608556	0.754299753	0
9630028B13Rik	4.295361195	3.79162017	10.56783164	101.9291537	78.148755	58.29058322	19.10242273	45.98792413	45.88748399
9630028H03Rik	0	0	0	2.023139262	0	0	0	0	0
9630033F20Rik	127.429512	100.1653395	92.62083904	64.20287253	85.55723185	50.95240036	66.1543994	93.3985394	91.68165332
9830132P13Rik	0	0	0	0	5.740587906	0	0	0	0
9830147E19Rik	0	8.304252659	4.309802584	5.234618821	10.96631167	9.551341715	8.037717721	6.499230922	11.58483346
9830166K06Rik	0	0	0	0	0.625594123	5.811994333	0	0	0
9930012K11Rik	15073.33357	30611.57523	23996.02305	12858.17398	9731.116585	11817.72181	12392.92415	21194.81734	15381.19328
9930014A18Rik	2.851851897	2.517399279	0	0.902327998	1.673738663	4.492116478	1.207887344	0.906924148	2.031095133
9930021J03Rik	857.0595699	878.7216483	910.3898604	1267.682022	1430.761274	1414.19523	884.5746853	834.5476233	888.5392277
9930104L06Rik	28.02855245	21.46035823	56.76829383	40.38393187	43.1940633	18.67858818	90.04036498	44.80673858	56.66631152
9930111H07Rik	0	0	19.2903474	1.879392055	0	0	0	3.777930068	0
9930111J21Rik1	831.8094876	599.8943583	660.0614573	110.2414502	92.46420412	72.04435637	97.0452901	116.8248836	90.55089447
9930111J21Rik2	101.2858942	77.32910019	78.1892886	20.54739412	17.86574977	19.91750867	15.14948593	27.75119958	17.34418316
A130010J15Rik	7724.230891	5077.400699	7669.498137	10533.81176	10567.72842	11829.08501	14627.22538	9245.394054	15085.40111
A130077B15Rik	0	1.126751149	0.565277339	1.2116065	2.022680645	1.391957811	0	0	0.584414046
A1bg	0	0	0	0	0.941994442	3.889540914	0	0	0
A1cf	1.042319766	14.24421849	8.650603921	1.612310217	0.448603936	3.241538114	5.665521752	4.05130693	3.110768184
A230001M10Rik	0	0	0	0.827779441	0	0	0	0	0
A230009B12Rik	0	0	0	0	0	0	0	0	0
A230020J21Rik	0	1.740348804	4.365559075	5.614242125	7.289745952	4.299959422	2.818281721	13.16662468	34.30145414
A230028O05Rik	0	0	0	16.5733714	0	0	0	2.22103873	0
A230046K03Rik	938.356109	925.1764652	1069.867071	1148.148454	1135.358821	1029.763759	1200.842194	1234.212606	1078.38937
A230050P20Rik	43.46405297	62.23944384	81.26995329	96.26440411	77.54690788	80.04873954	78.23815753	90.30442585	59.25708413
A230056J06Rik	13.07228936	0	1.369462317	9.784279501	0	0	3.438113074	0	0.47194121
A230056P14Rik	0.946619232	1.021293658	12.29689438	6.58924218	6.111230847	11.35510637	1.102573323	3.311402761	0
A230057D06Rik	0	0	0	2.309851613	0	0	0	1.547744803	1.485531513
A230065H16Rik	0	0	0	0	0	0	0	0	0
A230070E04Rik	0	0	0	0	0	0	0	0	0
A230072C01Rik	407.8666731	1181.415481	681.4870547	928.3601611	621.0742056	614.5215342	495.7169661	560.8872393	528.4184145
A230072E10Rik	21.42553225	19.62653237	31.5084558	34.70534496	10.4392454	53.34138872	28.72220264	25.92590155	12.66810703
A230073K19Rik	29.74615854	38.98376545	45.23948363	89.13212806	71.39524259	63.72618924	45.48720103	73.41381738	70.05438852
A230077H06Rik	0	0	0	4.230242295	0	0	0	0	0
A230103J11Rik	11.33522745	0	4.090231202	13.1504052	14.63570342	30.21576599	8.801792723	13.21738886	16.914802
A230108P19Rik	0	5.16570332	0	0.617192351	0	0.709063309	3.717877246	0.620336117	0
A2m	0	0	0	2.312324158	0	2.656520638	0	0	1.274675723
A330009N23Rik	117.2275659	128.7746554	55.37543781	49.4545153	68.80031522	90.9055524	42.20346767	34.79449375	50.09383669
A330021E22Rik	0.409861332	0.442193402	0.443686096	4.279453897	0.529200576	4.370189884	1.909541472	12.42583902	3.210945464
A330023F24Rik	95.23773008	172.0796261	109.1946073	48.71007967	19.50300216	24.22689842	34.5904524	26.86730055	31.80438613
A330032B11Rik	0	1.49548472	1.500532968	4.02027326	4.47435088	4.618703157	0	4.848901385	0
A330033J07Rik	0	0	0	0	0.609820976	0	0	0	0
A330035P11Rik	36.79454134	25.9354341	59.48110472	68.29867402	52.57552085	86.96552938	111.426605	50.91286834	51.61167176
A330040F15Rik	26.45569662	99.8993258	83.31349776	30.69220552	37.2641418	4.808295493	14.00646943	53.2838437	30.95439353
A330041J22Rik	0	0	3.906026541	0	0	0.961833029	0	2.524428041	0
A330048O09Rik	0	0	0	0	0	0	0	0	0
A330049N07Rik	0	0	0.723861932	0	1.726753009	0	0	0	0
A330050F15Rik	0	0	0	0	0	0	0	0	0.648302516
A330069E16Rik	83.49775916	11.26056404	51.65063258	8.648995949	86.63286329	21.86013564	76.41377	33.03359368	28.36832264
A330070K13Rik	0	0	0	0	0	2.800408012	0	0	0
A330074K22Rik	0	0	0	0	0.689938075	0	0	0.623077659	0
A330076C08Rik	0	0.740793799	0	0	0.886554397	0	0	0	0
A330076H08Rik	0	0	0	9.244438807	0	0	0	4.223421277	1.621462501
A330093E20Rik	0	0	0	0	0	0	0	0	0.618405723
A330102I10Rik	0	0	0	0	0	0	0	0	0
A3galt2	0	7.19575192	9.343584197	38.23315448	21.78230157	9.412344806	39.29909577	14.18172539	21.95431528
A430005L14Rik	1516.666691	855.9157547	2071.235674	920.3745584	1295.473725	1166.222547	1399.63946	2040.579333	1344.875134
A430033K04Rik	98.6282638	143.8571103	164.5048811	75.62668845	78.70300604	67.70177995	90.7184136	119.4472791	77.69396004
A430035B10Rik	88.62086916	49.65882151	45.36438242	65.35352889	59.42982601	66.8409369	48.00977849	100.1317338	39.98044109
A430078G23Rik	277.4755689	155.2438645	417.8073983	180.456476	137.1721067	184.6145622	305.9594521	212.2147485	218.2334414
A430088P11Rik	1388.106818	1274.708343	964.500344	382.0001201	466.8268379	421.6517248	992.6371288	670.0232333	592.5107341
A430089I19Rik	0	0	0	0	0	0	0	0	0
A430090L17Rik	80.44209511	242.8501696	166.7420967	132.2435468	150.4403703	217.7960936	64.28388241	89.59288917	111.8294585
A430093F15Rik	288.0094608	482.3765511	402.3163014	285.2508383	447.3796611	466.8419184	615.2515537	450.9535603	535.5794138
A430105I19Rik	0	11.2578352	0.305292914	7.197959987	2.184803903	14.28350601	2.627846513	3.288465422	4.103166558
A430107P09Rik	294.8949532	404.7532403	475.6297104	191.062004	189.6120695	171.956569	290.8486893	243.337033	266.1604964
A4galt	0	0	0	355.1305194	163.5481779	239.1681795	49.17827045	98.46605034	47.25405003
A4gnt	0	0.520463398	0	81.71026771	205.5474923	233.3967909	43.82698966	26.4379738	10.79798749
A530006G24Rik	0	0	0	3.477793112	0	0	0	0	0
A530013C23Rik	52.77777861	56.94117416	79.98674351	391.8681593	218.0642372	56.27486577	405.7207312	160.0073318	342.5918627
A530016L24Rik	0	0	0	0	0	0	0	0	0
A530032D15Rik	0	1.630588169	14.72483233	142.0243762	80.98422559	102.7336044	16.72340617	63.44346653	49.0529258
A530046M15Rik	0	0	0	0	0	0	0	0	0
A530050N04Rik	0	0	0	2.56025588	3.799238646	0	5.997681767	0	0
A530053G22Rik	0	0	0	0	0	0	0	0	0
A530054K11Rik	315.1013759	265.9820207	385.8638347	325.9357173	343.5174897	286.1444903	283.8599397	411.4413135	258.670075
A530058N18Rik	0	0	0	0	0	0	0	0	0
A530064D06Rik	0	0	0	427.6740475	111.9949479	298.6543827	92.61016691	185.4265568	186.062822
A530065N20Rik	0	0	0	3.307568869	0	0	0	0	0
A530072M11Rik	2.87257024	20.91942489	11.66113431	15.82971742	5.563463935	10.52874783	19.23847567	5.024320603	16.07454186
A530088E08Rik	80.02228538	30.37708545	20.85448243	30.94557748	11.48026207	6.912873483	12.94525503	38.01502668	43.12096599
A530099J19Rik	0	0	0	27.82150879	10.52771358	12.78512998	3.351854712	10.06675993	13.9563891
A630001G21Rik	737.8202595	996.141136	1004.709519	702.1519385	742.4293189	779.200511	716.1458624	703.3252981	726.5676313
A630007B06Rik	1055.210619	1327.585336	1444.989275	1988.955016	1942.980859	1884.656289	1928.238199	2120.157481	1807.930689
A630010A05Rik	0	0	0	0	0	0	0.955065055	0	0
A630012P03Rik	0	0	0	0	0	0	0	0	0
A630019I02Rik	0	6.718677673	2.889153277	12.9011779	1.722999199	1.778586895	3.626691851	2.593378416	1.493480845
