	Hh_v_GF_CD11b-CD103-	Hh_v_GF_CD11b-CD103+	Hh_v_GF_CD11b+CD103-	Hh_v_GF_CD11b+CD103+	Hh_v_GF_Monocyte	Hh_v_GF_Macrophage
Polr2h	 -0.04118	-0.013901	  -0.4266	 0.046757	  -1.1207	  0.11923
Klhl6	 -0.52183	 0.040571	 -0.46661	  0.38214	 -0.88102	-0.066414
Zfp85os	-0.44102	 0.18644	-0.42849	 0.27617	-0.95443	0.054485
Rab42	-0.21973	-0.09143	 -0.3251	   0.302	-0.88608	-0.13429
Gmnn	-0.30589	-0.26953	-0.31252	 0.40969	 -1.1759	-0.32421
Hist1h2bj	  -0.1614	-0.057599	 -0.17375	  0.58796	  -1.2045	 -0.20693
Msh2	 -0.33822	-0.058357	-0.069786	  0.16599	  -1.2414	 -0.35248
Gpatch4	-0.23498	-0.05522	  -0.417	 0.51166	 -1.4564	-0.08336
Hist1h2ab	 -0.10158	 0.087524	  -0.4917	  0.52933	  -1.4443	0.0024092
Mzf1	-0.27014	 0.28978	-0.45116	 0.63171	-0.98601	-0.17589
Smyd3	 -0.30518	  0.24748	 -0.26332	  0.66422	 -0.95878	-0.067281
Styx	  -0.1646	  0.26487	 -0.31567	   0.6254	  -1.2482	-0.098948
Cep128	  0.19577	0.0028469	 -0.47133	-0.023979	  -0.9655	 0.019331
Tmem241	  0.30197	-0.063415	 -0.40529	-0.097339	  -1.0708	 0.080436
Parp10	  0.22872	 0.053772	 -0.28438	 0.088482	  -1.2187	-0.080262
Chmp2b	   0.3305	 0.085732	-0.087839	  0.27532	  -0.7491	 -0.14579
Lipo1	  0.25869	 0.062696	-0.052787	-0.055114	 -0.89795	 -0.19125
Ppp2r5e	0.019186	0.025191	-0.13557	 0.17913	-0.96183	-0.16189
Csmd3	-0.21828	 0.30225	-0.47771	 0.12582	 -1.2285	-0.26304
Slc7a15	 0.033163	 0.035925	 -0.67498	0.0058752	  -1.4214	 -0.28578
Ovca2	  0.33587	   0.4041	 -0.59423	-0.069981	  -1.1539	 -0.25592
Pdia4	 0.12958	 0.35502	-0.48642	0.043884	 -1.0679	-0.32801
Zfp438	 0.17045	 0.25539	-0.35385	 0.23243	-0.99819	-0.15481
Prr24	0.038167	 0.41355	-0.21471	0.050721	 -1.2503	-0.12962
Prss30	 0.29199	  0.1777	-0.15433	0.066469	 -1.3976	-0.27241
Thg1l	 0.25654	 0.37819	-0.34162	0.086797	 -1.4347	-0.27217
Gal3st1	 0.54594	 0.60246	-0.13833	-0.12679	 -1.5085	-0.11165
Plekhg6	  0.46232	  0.39385	-0.083031	 -0.27846	  -1.0701	 -0.12561
Cabp4	 -0.10952	  0.28008	 -0.29079	 -0.63238	  -1.9119	-0.073639
Gm5129	-0.14718	 0.16665	0.064968	-0.62503	 -1.7199	0.044585
Cenpj	 -0.18076	-0.099246	 -0.30669	 -0.46729	  -1.7904	 -0.10339
Depdc1a	 -0.30714	-0.076788	-0.092727	  -0.3147	    -1.73	-0.048244
Ube2cbp	-0.55516	 0.42556	-0.25172	-0.12291	 -1.9824	0.080696
Dhcr24	-0.44123	 0.44495	-0.16789	-0.11939	 -1.0996	 0.32444
Eftud1	-0.14488	 0.58477	-0.26125	-0.31165	  -1.035	 0.13344
Gpr151	-0.31331	 0.73254	 -0.3146	-0.36293	 -1.2168	-0.10404
Gstcd	-0.23602	 0.29939	-0.12069	-0.27866	 -1.4107	0.021828
Slc25a40	-0.28953	 0.58443	0.012262	-0.50347	 -1.4205	-0.03173
Kbtbd8	  0.4606	 0.32758	 0.27704	-0.23273	 -1.6298	 0.21092
Zdhhc23	-0.074003	  0.38979	  0.31099	-0.098133	  -1.5013	  0.39606
Mxd3	0.0035481	  0.73107	  0.31931	 -0.39146	  -1.6752	  -0.3291
Samd10	 0.028871	  0.25988	  0.15909	 -0.27587	  -1.4749	-0.033684
Zfp382	 0.11176	 0.30943	 0.42979	-0.23637	 -1.4177	-0.31908
Lekr1	 0.37806	 0.56768	 0.23743	  0.1801	  -1.836	-0.43147
Atg9b	-0.88922	-0.23637	-0.30263	 0.69382	  -1.926	 -0.2781
Cep78	-0.93619	-0.16852	-0.32551	0.094647	 -1.5517	 -0.3264
Mb21d1	 -0.68766	 -0.19824	 -0.10296	-0.074234	  -1.2947	  -0.4468
Mx1	  -0.70241	  -0.45944	-0.0080912	  -0.10917	   -1.3226	  -0.43936
Nckipsd	-0.75422	-0.46141	 0.09559	 0.40632	 -1.3416	-0.20513
Zfp317	 -0.74021	 -0.27955	  -0.1018	  0.15985	  -1.1715	0.0019073
Chrna2	-0.50956	-0.49268	-0.51318	-0.32029	 -1.4865	-0.56391
Zc3h8	-0.45908	-0.88722	-0.54799	-0.14123	  -1.547	-0.77158
Fkbp5	-0.28584	-0.51559	-0.78399	 0.28689	 -1.1816	-0.75774
Mns1	-0.48284	-0.63109	-0.54006	 0.10549	 -1.1464	-0.73043
Rad54b	 -0.73017	 -0.36398	 -0.69028	-0.009839	   -1.459	 -0.50762
Znhit6	-0.54903	-0.36257	-0.87791	0.053368	 -1.5315	-0.81489
Kntc1	-0.44475	-0.70653	-0.49831	0.068096	 -1.5011	0.066563
Tyms	  -0.3938	  -0.4483	 -0.20034	 -0.14474	  -1.6485	-0.018341
Ppp1r3e	 -0.3329	-0.29833	-0.50875	  0.2121	 -1.6609	-0.16852
Scarna17	-0.37343	-0.15049	-0.46034	 0.16544	 -1.6463	  0.1894
Spint1	 -0.16197	 -0.56323	 -0.72935	  -0.2321	  -1.3085	-0.077234
Usp46	-0.38733	 -0.7406	-0.80818	 0.06086	 -1.2652	-0.31471
Aff2	-0.15947	 0.45825	0.020185	-0.17521	 -1.4036	-0.73129
Kcnip3	 0.10429	 0.43278	-0.34115	-0.11978	 -1.5364	-0.81411
Rarb	  0.1039	 0.56547	-0.12337	 0.11961	 -1.5048	-0.61505
Phf11a	 0.38281	 0.57593	-0.17566	-0.24877	 -1.5264	-0.70199
Wnt4	  0.49763	   0.6292	 -0.32321	-0.088419	  -1.5567	 -0.55494
Bcas1	0.067185	 0.54143	-0.14162	 -0.1303	 -1.3792	 -1.1714
Pdzd9	 -0.15832	  0.60252	-0.028206	 -0.32776	   -1.486	  -1.3051
Agbl2	0.0061869	-0.024117	 -0.48425	  0.14963	  -1.2759	 -0.60724
Fam173b	 -0.14239	-0.086343	 -0.42671	   0.1267	  -1.2594	 -0.54666
Gm16894	-0.011981	 -0.13343	 -0.40875	0.0076237	  -1.4481	 -0.90974
Gm11545	0.082539	 0.26971	-0.44616	0.041802	 -1.1783	-0.88082
Gtpbp6	 -0.14215	-0.017205	 -0.56527	-0.068887	  -1.0402	 -0.99128
Il3ra	-0.48929	0.095779	-0.20268	 0.32511	  -1.181	-0.73427
Piga	-0.33349	 0.15604	-0.34379	0.082392	 -1.3318	-0.63491
Itm2a	-0.11516	 0.16663	-0.19794	 0.33022	 -1.0025	-0.91176
Mpz	-0.26733	 0.31454	-0.22777	 0.49131	-0.99948	 -1.0833
Gm166	  0.25136	-0.046379	 -0.30479	  0.35019	  -1.0036	  -1.0329
Narg2	0.0061595	 -0.12826	 -0.13812	  0.26507	  -1.1789	 -0.83846
Gria4	 -0.11636	  -0.4883	-0.088225	  0.41977	  -1.1712	 -0.97766
Trip13	-0.18158	-0.36354	-0.32371	 0.35389	-0.91609	-0.81713
Ccdc74a	  0.34802	-0.032164	 -0.23878	  0.20085	  -1.5732	 -0.89057
Omd	   0.4848	 -0.10175	 -0.40595	0.0049198	 -0.99841	 -0.97877
Prr11	 0.84152	-0.25743	 0.12132	 0.13149	 -1.2539	 -1.1241
Apip	 0.38738	 0.14099	 0.62231	-0.16483	 -1.1654	-0.26782
Epb4.1l4b	  0.03132	  0.16992	  0.74465	-0.073995	  -1.5108	 -0.44708
Rps19-ps3	  0.2849	 0.41318	 0.95769	 0.27943	 -1.2733	-0.62532
Xrcc3	  0.31971	  0.30947	   1.0628	-0.040721	 -0.97566	 -0.39264
Ccdc73	 0.53047	  0.2561	 0.42642	 0.21138	 -1.2877	-0.62031
Lrp12	 0.69379	 0.34689	  0.4631	  0.1663	-0.97536	-0.24584
Prkca	0.57994	0.52278	0.82025	0.13492	 -1.298	-1.0242
Cdca7l	  0.2267	-0.35088	 0.30661	  0.1692	 -1.3128	-0.59399
Tjp3	   0.1412	 -0.32468	   0.2441	-0.026603	  -1.0442	  -0.6208
Wdr47	 0.17813	-0.27346	  0.4945	-0.10374	 -1.4335	-0.38653
Zfp959	 0.19389	-0.33039	 0.44636	 0.21916	 -1.3345	-0.25502
Fam136a	 0.35471	-0.16605	 0.56355	-0.11243	 -1.7634	-0.58443
Tnn	 0.52542	-0.10374	 0.71811	 0.16385	 -1.5687	-0.44343
Nme7	  0.35035	0.0071823	  0.40655	  0.53687	   -1.602	 -0.50899
Fam184a	 0.45612	0.054695	  0.4111	-0.16628	 -1.7417	 -1.0005
Brsk1	-0.062487	-0.098147	  0.32755	  0.34395	  -2.0965	  -0.5154
Dph7	-0.067863	 -0.14718	  0.48813	  0.23897	   -1.714	 -0.69688
Gm19897	-0.19565	-0.21767	  0.1234	 0.63307	 -1.6068	-0.30694
Scarna2	-0.027955	-0.051666	  0.20619	  0.37138	  -1.4467	  -0.3241
Slc22a18	-0.27377	 0.12895	0.040692	 0.48061	 -1.4786	0.047217
Mrps35	 -0.42346	-0.034574	-0.097924	  0.16637	  -1.7758	 -0.48377
Aldob	  0.19737	  -0.5191	 -0.39903	-0.032478	   -1.203	 -0.36187
Psd2	 0.13469	-0.52083	-0.30494	-0.25805	 -1.2272	-0.70816
Msx3	 0.080815	 -0.67127	-0.051581	 0.066686	  -1.1898	 -0.60366
Ppp1r1a	0.011502	 -0.4949	-0.14432	-0.28546	 -1.3994	 -0.3061
Gm6568	 0.18078	-0.68561	-0.18985	 0.11311	 -1.6634	-0.25568
Car12	 0.14138	 -1.0788	-0.02995	 0.38742	-0.85225	-0.13892
Rab25	 0.027738	  -1.0112	0.0093065	  0.28802	  -0.8577	 -0.41777
Ftx	-0.0042056	  -0.94973	   0.29715	   0.10062	  -0.93825	  -0.29076
Cdkl2	-0.22009	-0.93564	-0.15261	 0.24306	  -1.013	-0.73297
Ccdc19	  0.35827	 -0.62912	 -0.14315	-0.072321	 -0.72625	 -0.38424
Rcor2	  0.52525	 -0.98848	 -0.31824	-0.020602	 -0.85333	 -0.59415
Mttp	-0.17233	  -1.094	 -0.2583	-0.14788	-0.83468	-0.28603
Slc9a2	 0.12981	-0.95575	-0.12806	-0.40534	-0.89239	 -0.5383
Erbb3	 0.82779	 -1.3054	-0.28006	 0.18637	-0.38779	  0.1142
Mir6395	 0.92407	 -1.1405	-0.71405	 0.25735	-0.67439	-0.23183
Erp27	 0.56078	 -1.0515	-0.40982	 0.50813	 -1.0378	-0.14612
Kcnmb3	  0.37352	  -0.9573	 0.011468	  0.41801	 -0.47864	0.0011016
Tmem199	 0.49146	-0.83048	-0.39072	 0.32016	-0.42539	0.091427
Zfp882	 0.25388	-0.93057	-0.34897	 0.44805	-0.57889	 0.34363
Vipr1	 0.62016	 -1.4625	-0.29145	0.035214	 -1.4496	0.067385
Apoo	 0.23016	-0.45672	 -0.4874	-0.10874	 -1.1185	 0.12907
Gpbar1	 0.18374	-0.63767	-0.57519	 -0.0428	 -1.3916	 0.17797
Timm21	  0.2297	-0.51957	 -0.6777	 0.20875	 -1.0285	 0.16783
Cep19	  0.1565	-0.67985	-0.54219	 0.48856	 -1.2953	 0.19536
Cox8b	  0.56617	 -0.32916	 -0.42616	  0.00725	  -1.1827	-0.073752
Fam64a	 0.67115	  -0.295	-0.44002	-0.16636	 -1.0073	 -0.1769
F9	 0.51997	-0.32574	-0.43334	-0.20882	-0.95357	 0.26443
Gm15713	  0.25385	 -0.48646	 -0.29112	-0.093844	  -1.1858	  0.56308
Slco5a1	 0.10559	-0.50729	 -0.5053	 -0.2375	-0.78058	 0.78132
Dnase1l2	  0.5738	-0.29429	 0.11629	 0.58337	 -1.1736	 0.46017
Txk	 0.63505	-0.30055	-0.28719	 0.33414	 -0.9815	0.040143
Zfp612	 0.76463	-0.33069	0.003361	 0.26884	 -1.1038	  0.2693
Gm16023	 0.96771	-0.61677	-0.41903	-0.01815	 -1.3829	 0.19345
Tmem218	 0.98094	-0.52585	 -0.1623	 0.22157	   -1.22	-0.17688
Gmppb	 0.79017	  0.0513	-0.45163	  0.4151	-0.97892	 0.72673
Zfp459	 0.51093	-0.15506	-0.92471	 0.14559	-0.84559	 0.95978
Arhgef18	  0.06971	-0.032495	 -0.80383	  0.61604	 -0.91318	 0.065885
Gabbr1	  0.1804	 0.23942	-0.88097	 0.55977	 -1.2361	-0.18548
Rab23	-0.040751	 -0.26254	 -0.66184	  0.80712	  -1.3166	  0.19355
Dusp9	-0.14118	0.077695	 -1.1673	 0.80277	-0.74455	 0.58112
Zfand4	   0.046	-0.21302	-0.91696	 0.51477	 -1.0481	 0.56961
Lgals2	-0.52548	0.071673	-0.75845	 0.83762	 -1.0634	 0.57897
Bcdin3d	 0.52208	-0.48963	 -0.4325	  1.0233	 -1.5234	-0.22981
Nkg7	 0.55166	-0.28763	-0.69418	 0.87291	 -1.1613	-0.24852
Serpina3f	 0.37325	-0.12705	-0.33071	 0.76079	 -1.2264	-0.10058
Xrcc6bp1	 0.56508	-0.44372	-0.48071	 0.94292	 -1.4419	  0.3467
Fcrl5	 0.79786	-0.21227	-0.90039	 0.47633	 -1.0664	 0.10539
Mdk	  1.1345	0.033954	 -1.1173	 0.62173	 -1.1252	0.030557
Tm7sf2	 0.88789	-0.45678	 -1.1755	 0.93831	 -1.3903	 0.51783
Ankrd9	 0.35114	 0.81435	-0.49245	 -0.2996	-0.56438	0.090604
Sytl3	 0.41423	 0.82894	-0.82314	-0.35167	-0.77416	 0.34319
Bambi	 0.64693	 0.59625	-0.63196	0.023702	 -1.0024	 0.61255
Vpreb3	  0.95409	  0.68192	 -0.48492	0.0035393	 -0.92072	  0.41085
Elovl4	 0.28584	 0.42631	-0.87995	-0.61615	 -1.0355	 0.37253
Rap1gap	 0.28636	 0.61045	-0.59039	-0.25924	-0.93334	 0.69742
Trim68	-0.13221	 0.49482	-0.78086	-0.38412	 -1.1096	 0.95681
Dnah1	 0.66611	 0.54607	-0.75374	 0.29894	 -1.1847	-0.67746
Echdc2	 0.82217	 0.48876	-0.69577	0.097174	 -1.1657	0.014775
Nxf7	 0.5411	0.35611	 -1.018	0.14595	-1.1177	 -0.145
Lypd3	  0.82439	  0.37012	  -0.4755	0.0024146	  -1.5736	  0.16306
Gm5122	  0.66878	   1.0337	 -0.45007	0.0023612	  -1.0459	-0.093773
Mblac2	  0.48728	  0.90736	 -0.66824	-0.049775	  -1.2703	 -0.16497
Coq4	 0.33088	-0.38687	-0.72129	 -1.0153	  -1.114	 0.10308
Tmem221	 0.34563	-0.25159	-0.76752	-0.35035	 -1.0025	 0.16841
Ube2l6	 0.47351	-0.13849	-0.77265	-0.65273	 -1.0988	 0.15469
Dus4l	  0.31986	-0.028008	 -0.48399	 -0.67011	   -1.474	  0.51158
Dusp14	  1.0626	0.095032	-0.37486	-0.64646	-0.79466	 0.09661
Ninl	 0.75043	 0.06054	-0.69929	 -0.7046	-0.98871	-0.21008
Slamf1	 0.82099	   0.645	 -0.5268	-0.64337	-0.97897	0.032532
Gin1	 0.91798	 0.43637	-0.59582	-0.60209	 -1.2624	 0.53893
S100a5	 0.77615	0.069215	-0.70108	 -1.0391	 -1.2203	 0.48434
Aifm2	-0.12821	 0.52046	   0.685	-0.65937	  -1.078	 -1.1136
Cntn2	 0.11001	  0.5854	 0.98681	 -0.5805	-0.58655	-0.73169
Zfp808	 0.38873	 0.62885	 0.95713	 -0.6544	-0.80771	 -1.1257
Ccdc154	0.065259	 0.44021	 0.86211	-0.52488	 -1.2266	-0.16665
Zfp442	-0.18724	 0.82277	  1.0286	-0.26481	 -1.0919	-0.59103
Zfp57	 -0.17013	  0.46802	   1.2245	-0.076382	  -1.3427	  -1.2292
Cd200r4	 0.62482	  1.4119	 0.16844	-0.81416	 -1.1075	 0.52393
Epb4.1l3	 -0.2308	  1.0923	 0.54999	-0.75713	 -1.0972	 0.12668
Snhg7	 0.20268	  1.3086	 0.45839	 -1.1308	-0.95053	-0.47225
Atcay	 0.34303	 0.17512	-0.25295	 -1.0625	 -1.9407	-0.43499
Zbtb8a	 0.08815	-0.07897	 0.27552	 -1.1241	 -2.1453	-0.59646
Gm10863	  0.52069	-0.084489	 0.040985	 -0.72153	  -1.4748	 -0.76366
Nrp	 0.62579	 0.27076	 0.25233	-0.45528	 -1.4103	-0.38138
Qpct	  0.53137	  0.13746	-0.026622	 -0.63433	  -1.2153	 -0.63034
Zfp758	 0.43781	 0.18875	 0.11378	 -0.5012	-0.97509	-0.51766
Gm766	 0.16885	 0.13786	 0.38056	-0.88359	 -1.2727	-0.44346
Pomk	  0.1927	-0.20569	 0.17159	-0.75591	 -1.3113	 -0.4575
Sel1l3	 0.45459	-0.22574	 0.28272	-0.95042	 -1.4971	-0.26376
Wdr89	0.028631	0.048446	 0.43653	-0.59997	 -1.5103	-0.74187
Ddit4l	  0.15276	  0.32495	0.0066166	 -0.75211	   -1.324	  -1.0361
Gbp4	-0.089025	  0.36495	0.0064376	 -0.99357	 -0.75992	 -0.92986
Gbp3	  0.4491	 0.53443	-0.59117	 -1.1473	-0.83638	-0.46044
Gbp7	 0.11786	 0.46251	-0.41474	-0.93496	 -0.9565	-0.45955
Mirg	-0.15372	 0.22852	-0.73039	 -1.1296	-0.94966	 -1.0846
Zfp605	0.080773	 0.18714	-0.49644	-0.78184	 -1.1124	-0.77649
Zfp930	 0.23608	0.098569	-0.57404	-0.86719	-0.98596	 -0.8466
Cnpy2	 -0.2736	  0.1406	-0.10294	-0.88675	 -1.2365	 0.24671
Lrfn1	0.0086641	  0.36627	 -0.30029	  -1.1616	  -1.2774	 0.054747
Tmem144	 0.12145	 0.21031	-0.03472	 -1.3222	 -1.2061	-0.12274
Spata9	0.043653	  0.1551	  -0.103	 -1.2261	 -1.0145	 0.22876
Gm11110	 0.30737	 0.13223	0.085993	-0.72253	  -1.374	0.031294
Gm684	 0.28833	-0.17685	 0.23875	-0.57881	 -1.1736	 0.38971
Scn2b	0.045961	-0.17469	 0.04652	-0.86586	 -1.1663	 0.25164
Tlr11	 -0.13827	-0.092496	  0.46125	  -0.7021	  -1.3465	   0.0361
Zfp113	 0.084527	 0.098896	  0.51534	 -0.74689	  -1.1272	-0.054613
Wnt10b	   0.1126	    0.644	-0.033194	 -0.91795	  -1.6228	  0.34978
Zfp518b	 0.30295	 0.82112	 0.16874	 -1.1165	 -1.3686	-0.17843
Cyp3a13	 -0.58432	-0.058775	  0.29865	 -0.94301	  -1.1376	  -0.3686
March8	  -0.68884	-0.0010407	   0.35603	  -0.98198	   -1.1804	  -0.31862
Sult1b1	 -0.57999	 -0.18449	0.0032209	  -1.0797	 -0.99299	 -0.29854
P2ry1	-0.79419	 0.29498	 0.41501	-0.93452	-0.80489	 -0.3655
Ddx58	-0.49079	0.057916	 0.33164	 -1.2919	-0.54932	-0.51987
Zfp709	 -0.2357	 0.13068	 0.23633	 -1.3557	-0.67921	-0.36872
Snord19	-0.35161	 0.12005	 0.57366	 -1.3195	-0.97692	-0.19346
Gpatch11	 -0.14495	-0.034402	  0.15465	 -0.94576	 -0.96348	 -0.27181
Naa20	-0.048436	  0.31546	  0.04426	  -1.1156	 -0.87917	 -0.39823
Tnni1	 0.28474	0.032434	0.012805	 -1.1819	-0.78673	-0.29829
F2rl1	 0.61054	-0.47684	 0.19614	 -1.2734	 -1.6865	 -1.3013
Gm19710	 0.53694	-0.31824	0.039912	 -1.3351	 -1.3612	-0.87632
Prg4	  0.5676	-0.55932	-0.40232	 -1.4588	 -1.2959	-0.63126
Mirlet7bhg	 0.75807	-0.16277	-0.53664	 -1.1244	  -1.618	-0.58314
Fgf2	  1.1612	 0.12974	 0.21676	 -1.0488	 -1.5245	-0.95772
Sfrp2	 0.90548	-0.38044	 0.20595	 -1.0043	-0.91036	-0.94939
Abcd4	-0.19653	 0.14677	 0.58488	   1.522	0.083779	0.032648
Glp2r	  -0.15574	  0.068439	   0.49564	    1.3065	-0.0013193	  -0.14859
Pck2	0.0073312	  0.14727	  0.44008	    1.486	 -0.30276	 0.075052
Snord104	-0.12561	 0.29331	 0.52504	  1.0227	0.051701	0.017857
B3gnt5	  0.12618	  0.27804	  0.85608	   1.3243	-0.031912	   0.3464
Cep112	  0.092311	   0.22564	   0.84285	    1.3098	  0.061219	-0.0026708
Acsf3	-0.41369	-0.11377	 0.80268	  1.1626	  0.2593	 0.28335
Gpaa1	 -0.26866	-0.021848	  0.79333	    1.111	  0.16075	  0.18355
Smad3	-0.18923	0.028272	 0.92708	 0.84865	 0.29207	 0.48123
Snupn	-0.35557	 0.20389	  0.8251	 0.97695	 0.20011	 0.41147
Atpaf1	 -0.53301	  -0.1248	  0.60442	   1.2493	-0.088895	  0.18624
Sstr4	 -0.7799	 0.14894	 0.80708	  1.2106	-0.18546	 0.44994
Dnajc30	-0.2339	0.51032	0.65902	0.89769	0.50557	0.35704
Mroh8	0.031458	 0.51498	 0.64498	 0.90444	 0.59554	 0.34996
Gatm	-0.22177	 0.38391	 0.42029	  1.1221	 0.52303	 0.30835
Rnf125	-0.11462	 0.19668	 0.56274	  1.2691	 0.61128	 0.60147
Gpd1	-0.32999	 0.68685	 0.48614	  1.5896	 0.41422	 0.62733
Adat2	 -0.50296	  0.75665	   1.0647	  0.46155	0.0011224	  0.26303
Armc9	-0.30401	 0.48417	 0.92463	 0.80588	0.036506	 0.46633
Fuom	 -0.29782	  0.49206	  0.70492	  0.62413	-0.056016	  0.54105
Neil2	-0.28253	 0.53679	  1.1286	 0.47587	 0.22912	 0.31393
Tmub1	-0.19636	 0.38822	 0.85012	 0.46306	 0.21926	 0.46653
Cacna1a	-0.2594	0.90509	  1.133	0.96036	0.19989	0.48079
Pitpnm3	-0.54688	 0.55111	  1.1494	 0.99997	 -0.0108	 0.69135
Alg6	 -0.3609	 0.43075	 0.72487	 0.90978	-0.54914	-0.15971
Top3a	-0.059794	   0.6036	  0.81733	  0.88446	  -0.5317	 0.081511
Bbc3	 -0.2505	 0.38733	 0.66534	 0.82888	-0.35313	 0.41082
Polr2l	-0.13599	 0.23962	 0.77303	 0.98263	-0.31581	 0.19851
Lrrc1	-0.38546	  0.2587	  0.6163	 0.81232	-0.65529	 0.39426
Pcid2	-0.20994	 0.45316	 0.37063	  1.2791	 -0.5158	 0.34045
Ccr2	0.037346	 0.20848	 0.55324	  1.6641	-0.27891	 0.64723
Hist3h2a	 0.10844	 0.58522	 0.66694	  1.4856	-0.40874	  1.0064
Dpys	-0.00024609	    0.10949	    0.84646	     1.0395	   -0.50699	     0.5585
Fntb	-0.11928	 0.31875	 0.88133	  1.2814	-0.46474	 0.80183
Slc25a23	0.020882	 0.73931	 0.98633	  1.1659	-0.38695	 0.49192
Adam15	  0.10798	   0.8784	-0.035752	  0.93667	  0.28427	  0.31656
Hmga1	-0.01169	 0.92601	-0.39485	  1.2025	 0.38806	 0.54091
Lix1	-0.10972	 0.85717	-0.22236	  1.3278	 0.34089	 0.22661
Flt1	-0.46208	 0.71987	 0.13741	  1.1074	 0.42101	 0.49639
Meis1	 -0.3473	 0.76319	0.076193	  1.2032	  0.4992	 0.32575
Cd81	  -0.14923	   0.43401	-0.0026791	    1.1107	   0.56341	   0.12589
Galk1	-0.22459	 0.22694	  0.2384	  1.3942	 0.73183	 0.27158
P2ry14	-0.022191	  0.24793	  0.14721	   1.4454	  0.46888	  0.19015
Itgal	  -0.213	0.080688	-0.16276	  1.3579	 0.70729	 0.31793
Rundc1	-0.026514	  0.12702	   -0.152	   1.6359	  0.63021	   0.1961
Tpgs1	-0.0064075	  -0.13969	 -0.096524	    1.6354	   0.78258	   0.33053
Cdk5rap3	-0.052299	  0.17342	  0.12589	   1.4497	  0.16094	  0.37508
Cr2	-0.001521	  0.41257	 -0.12389	   1.3478	-0.070745	  0.54154
Fam89b	 -0.16973	-0.032465	 0.027073	   1.3556	  0.20855	  0.76674
Gimap7	 0.06524	 0.44137	-0.24504	  1.7718	 0.20343	 0.60636
Slc25a38	 0.19149	 0.12862	-0.23755	   1.508	 0.50112	 0.72339
Alad	 0.29162	-0.14811	-0.32338	  1.5803	-0.19612	 0.80654
Six1	 0.34935	0.034402	-0.49746	   1.529	-0.24525	 0.85705
Cd320	  -0.2877	 -0.24901	 -0.51889	   1.3562	-0.077297	   0.2141
Magi2	0.0089369	 -0.17271	 -0.46428	   1.5857	 -0.28576	  0.21742
Ttll12	 -0.23854	-0.091363	 -0.60932	   1.5823	  0.48711	  0.32367
Cnr2	 -0.13847	 -0.14891	  0.41091	    2.026	  0.24557	-0.070027
Prelid2	 -0.33939	-0.071749	  0.36057	   1.6708	 0.062494	  -0.3151
Padi2	 -0.48882	  -0.1998	   0.2435	   1.8105	-0.037936	  0.19384
Cpxm2	 -0.2823	0.061372	 0.39759	 0.95156	 0.50775	-0.28638
Sorbs1	-0.33005	 0.28805	   0.349	   1.102	  0.6705	-0.28189
Haus4	-0.36902	 -0.3101	 0.30829	  1.2093	 0.62734	-0.19435
Mtcl1	-0.56857	-0.11513	 0.43455	  1.2186	 0.70479	-0.24282
Lpar5	-0.35714	0.090486	 0.50892	   1.597	 0.78857	-0.57738
Sema3g	 -0.68028	-0.021962	  0.74902	   1.6403	  0.56767	 -0.17657
Hadh	 -0.4795	-0.16276	 0.45675	  1.2032	 0.83727	 0.52236
Hist1h2an	-0.34504	0.025692	 0.55856	  1.6295	 0.77023	 0.28414
Trmu	-0.24346	 0.10838	 0.10914	  1.4997	  1.3191	 0.39768
Aoah	 -1.1196	 0.42024	-0.15112	  1.1705	0.026198	 0.33469
Duox1	 -1.2651	-0.18387	 0.33987	  1.1497	  0.1405	 0.41638
Dusp23	-0.99407	 0.18062	 0.28499	  1.2674	 0.24052	 0.36801
Gab1	-0.78801	 0.17535	 0.21386	 0.94291	0.098211	 0.37007
Ggt1	  -0.66325	 0.0063271	 0.0022627	    1.0141	-0.0016846	   0.44289
Prap1	 -0.62834	 -0.11205	0.0043201	   1.2894	-0.080043	  0.46402
Tysnd1	-0.54061	 0.22556	-0.16423	  1.0404	-0.14761	 0.76553
Hist1h1a	 -0.53313	  0.41264	-0.076295	   1.2655	 0.010885	  0.32697
Rhpn1	  -1.0169	  -0.4071	 0.021586	   1.3402	-0.012026	  0.77971
Dynlt1f	 -0.6931	 0.26981	-0.16274	  1.2221	-0.46374	 0.36329
Prss53	 -0.64956	  0.41646	-0.091119	   1.0159	 -0.87232	  0.39433
Fgfrl1	-0.79265	 0.13942	-0.55154	  1.6993	-0.60727	 0.45908
Gins1	 -0.60436	  0.26946	-0.034352	   1.8145	 -0.48488	  0.74414
Bambi-ps1	 -1.3868	0.061831	 0.75595	   1.066	-0.26696	  0.5497
Rab11fip5	 -1.0354	 0.32931	 0.54277	  1.1486	-0.78682	 0.44479
Boc	 -0.9039	-0.73056	-0.51295	  1.1553	-0.29337	 -0.2492
Senp8	-0.74743	-0.92067	-0.57419	  1.1259	0.031611	-0.62929
Mybl1	 -0.5913	-0.46086	-0.23686	  1.1982	 0.13428	-0.18121
Zc3h12b	-0.73597	-0.23813	-0.11057	  1.0712	 0.11172	-0.14252
Brip1	   -1.1995	  -0.39521	  0.044826	   0.72135	-0.0060087	  -0.36006
Gm16861	 -0.99582	-0.065003	-0.050113	  0.61745	  0.22897	   -0.403
Dtna	 -1.1682	  0.0251	-0.39553	 0.99755	 0.17688	-0.72435
Gm5468	 -1.4382	-0.14436	-0.20359	  0.7535	 0.33264	-0.53755
