	Hh_v_GF_CD11b-CD103-	Hh_v_GF_CD11b-CD103+	Hh_v_GF_CD11b+CD103-	Hh_v_GF_CD11b+CD103+	Hh_v_GF_Monocyte	Hh_v_GF_Macrophage
Zfp111	 -1.0786	-0.09481	0.067016	-0.67865	-0.97161	-0.18068
Ddx58	-0.49079	0.057916	 0.33164	 -1.2919	-0.54932	-0.51987
Zfp709	 -0.2357	 0.13068	 0.23633	 -1.3557	-0.67921	-0.36872
Snord19	-0.35161	 0.12005	 0.57366	 -1.3195	-0.97692	-0.19346
H6pd	-0.56824	-0.30195	 0.29287	 -1.2122	-0.72366	 0.27136
Il15	 -0.65892	 -0.22201	  0.24435	  -1.0092	 -0.64671	-0.057215
Zfp189	  -0.5257	-0.002583	  0.27724	  -1.1078	 -0.45645	 -0.14796
Ctps	 -0.76201	 0.074848	   1.0148	 -0.85878	  -1.1776	-0.023223
Zfp101	-0.46299	  0.1688	 0.97867	  -1.165	 -1.0304	0.077562
Rsad2	-0.33397	 0.58649	  1.1306	 -1.2213	-0.75357	-0.23598
Btnl5-ps	0.013376	-0.38744	 0.11234	-0.78264	 -1.1583	-0.19313
Pomk	  0.1927	-0.20569	 0.17159	-0.75591	 -1.3113	 -0.4575
Sel1l3	 0.45459	-0.22574	 0.28272	-0.95042	 -1.4971	-0.26376
Gm766	 0.16885	 0.13786	 0.38056	-0.88359	 -1.2727	-0.44346
Wdr89	0.028631	0.048446	 0.43653	-0.59997	 -1.5103	-0.74187
Gm10863	  0.52069	-0.084489	 0.040985	 -0.72153	  -1.4748	 -0.76366
Qpct	  0.53137	  0.13746	-0.026622	 -0.63433	  -1.2153	 -0.63034
Nrp	 0.62579	 0.27076	 0.25233	-0.45528	 -1.4103	-0.38138
Cnpy2	 -0.2736	  0.1406	-0.10294	-0.88675	 -1.2365	 0.24671
Lrfn1	0.0086641	  0.36627	 -0.30029	  -1.1616	  -1.2774	 0.054747
Tmem144	 0.12145	 0.21031	-0.03472	 -1.3222	 -1.2061	-0.12274
Spata9	0.043653	  0.1551	  -0.103	 -1.2261	 -1.0145	 0.22876
Naa20	-0.048436	  0.31546	  0.04426	  -1.1156	 -0.87917	 -0.39823
Tnni1	 0.28474	0.032434	0.012805	 -1.1819	-0.78673	-0.29829
Gm11110	 0.30737	 0.13223	0.085993	-0.72253	  -1.374	0.031294
Tlr11	 -0.13827	-0.092496	  0.46125	  -0.7021	  -1.3465	   0.0361
Zfp113	 0.084527	 0.098896	  0.51534	 -0.74689	  -1.1272	-0.054613
Gm684	 0.28833	-0.17685	 0.23875	-0.57881	 -1.1736	 0.38971
Pias3	-0.24102	-0.37242	0.083352	 -0.6586	 -1.0929	 0.31106
Scn2b	0.045961	-0.17469	 0.04652	-0.86586	 -1.1663	 0.25164
Epb4.1l3	 -0.2308	  1.0923	 0.54999	-0.75713	 -1.0972	 0.12668
Wnt10b	   0.1126	    0.644	-0.033194	 -0.91795	  -1.6228	  0.34978
Zfp518b	 0.30295	 0.82112	 0.16874	 -1.1165	 -1.3686	-0.17843
Atcay	 0.34303	 0.17512	-0.25295	 -1.0625	 -1.9407	-0.43499
Zbtb8a	 0.08815	-0.07897	 0.27552	 -1.1241	 -2.1453	-0.59646
Mirlet7bhg	 0.75807	-0.16277	-0.53664	 -1.1244	  -1.618	-0.58314
F2rl1	 0.61054	-0.47684	 0.19614	 -1.2734	 -1.6865	 -1.3013
Gm19710	 0.53694	-0.31824	0.039912	 -1.3351	 -1.3612	-0.87632
Sfrp2	 0.90548	-0.38044	 0.20595	 -1.0043	-0.91036	-0.94939
Fgf2	  1.1612	 0.12974	 0.21676	 -1.0488	 -1.5245	-0.95772
Ahrr	-0.35928	 -1.6311	 0.18302	-0.68958	 -1.3607	-0.71921
Zscan18	-0.47575	 -1.8342	 0.13575	 -1.2216	 -1.1417	-0.94931
Clca4	-0.76331	 -1.2674	 0.31152	  -1.097	-0.88653	  -1.786
Myo5b	 -0.67443	   -1.237	-0.032581	  -1.3458	  -1.2723	  -1.5656
Ccdc114	 -1.3449	 -1.4143	-0.31668	-0.72292	  -1.536	-0.69162
Ccdc14	  -1.1813	  -1.7711	0.0088071	 -0.90625	  -1.9974	  -1.2283
Car1	 -1.5561	-0.65761	-0.59552	 -1.5227	 -1.7748	-0.38111
Cdhr2	 -0.60608	 -0.54643	0.0064214	  -1.2156	  -1.3946	 -0.49386
Cldn7	-0.84712	-0.51127	0.020508	-0.99261	 -1.7361	 -0.6538
Tmem181b-ps	   -1.071	 -0.99484	-0.082138	  -1.1693	  -1.5703	 -0.71389
Krt20	-0.89105	-0.63161	-0.63261	 -1.1612	 -1.4861	-0.54316
Slc26a3	-0.60574	-0.96486	-0.36287	  -1.652	 -1.9153	-0.73553
Catsperg1	-0.52607	 -1.8732	 -1.0732	 -1.1618	-0.67451	-0.52901
Hpgd	-0.40821	 -1.6244	 -1.4722	 -1.3675	 -1.3205	-0.59713
Myo5c	-0.37328	 -1.6558	-0.83433	 -1.6216	 -1.3393	-0.75454
Slc6a14	-0.33829	 -1.2056	 -1.0594	 -1.1913	 -1.5132	  -1.067
Ckmt1	 -1.2114	 -1.3127	-0.74537	 -1.6833	 -1.1536	-0.63267
Dnm3os	 -1.1742	 -1.2247	-0.62571	 -1.0046	-0.96344	-0.28404
Snora31	-0.81037	 -1.1023	-0.77726	 -1.2011	 -1.1583	-0.54328
Sv2b	-0.86228	 -1.1903	 -0.5382	 -1.1285	-0.96616	-0.73927
Krt8	-0.93252	 -1.3812	-0.91706	 -1.0516	 -1.4687	-0.74155
Dsp	-0.60019	 -1.2192	 -1.0744	-0.46557	 -1.4995	-0.84901
Tspan1	-0.45342	 -1.2614	-0.61865	-0.62879	 -1.4801	-0.84963
Gpr141	 -0.6726	 -1.2744	-0.51785	-0.52384	 -1.1207	-0.40399
Dsg2	-0.87508	 -1.3377	-0.95342	 -1.1691	 -1.9452	 -1.5627
Zfhx4	-0.76352	 -1.4742	  -1.323	 -1.4371	 -1.3301	 -1.6902
Krt19	 -1.1889	  -1.462	-0.58983	 -1.3641	  -1.109	 -1.5654
Muc13	 -1.2768	 -1.4428	-0.97678	 -1.7129	 -2.2692	 -1.8866
Gpr128	 -1.1339	-0.96339	 -1.0448	 -2.2585	 -1.8503	 -1.0773
Prss32	 -1.1522	 -1.3032	 -1.4761	 -1.4629	 -2.0339	-0.91924
Adamts17	-0.37677	 0.91938	 -2.0505	-0.62854	-0.14637	-0.57998
Sp6	-0.040637	   1.0083	  -1.7575	 -0.91186	  0.30251	 -0.79487
Adamts5	-0.94846	-0.20656	-0.94529	-0.86534	 0.45467	 -1.2048
Meis2	-0.78175	 0.11579	-0.90628	-0.77789	   0.639	 -1.1777
Dst	-0.97548	 0.07277	 -1.2279	 -0.9117	 0.16396	-0.67599
Fmo2	 -0.95938	-0.019867	  -1.5439	 -0.87971	  0.24175	  -1.1407
Ikzf4	-0.43929	-0.27386	 -1.0187	-0.95504	 0.27705	-0.72321
Fat1	-0.33553	-0.46783	 -1.1642	-0.54546	 0.66988	 -1.3291
Amotl2	-0.72564	 0.24818	 -1.0707	 -1.3536	 0.24056	 -1.5376
Camk2n1	-0.44231	 0.45025	 -1.4303	 -1.4495	0.028265	 -1.1899
Mir138-1	 -0.28057	 0.092694	  -1.3154	  -1.0407	-0.010212	  -1.2167
Ccdc85c	 -0.58395	  0.63977	  -0.7213	  -1.1687	-0.009624	 -0.88543
Papolb	  -0.23749	   0.72609	  -0.99267	    -1.074	-0.0067579	  -0.87772
Apol7b	-0.49063	0.017095	 -1.2901	 -1.4902	 0.25438	 0.23431
Dgkk	-0.24774	 0.15623	 -1.2683	 -1.4538	 0.45386	-0.34896
Fuk	0.006968	 0.72843	  -1.427	 -1.5388	 0.15656	-0.20009
Ermap	 -0.77555	-0.046711	  -1.3797	  -1.7692	 -0.13017	 -0.57019
Tnfsf13b	 -0.97416	 -0.10499	  -1.2089	  -1.6441	-0.033257	 -0.24362
Smpd3	  -0.76453	   0.48805	   -1.5668	   -1.6219	0.00060124	  -0.36284
Cbr2	-0.48624	  -0.141	 -1.9171	 -1.9619	0.011992	 0.24098
Htra4	-0.18505	-0.38103	 -1.4136	 -1.9097	 0.28912	0.061603
Anxa8	 0.10165	 0.24437	 -1.1925	 -1.1995	-0.46182	-0.95971
Gm14023	-0.42138	 0.61868	-0.62047	 -1.5232	-0.84815	  -1.002
Mirg	-0.15372	 0.22852	-0.73039	 -1.1296	-0.94966	 -1.0846
Grin2c	 -0.1442	 0.84065	 -0.5872	 -1.8198	 -0.5553	-0.60108
H1foo	 0.23094	  1.0762	 -1.0193	 -1.3737	-0.89557	-0.71959
Zfp658	 0.91127	  1.0975	 -0.9552	 -1.2959	-0.83445	 -1.3947
Bco2	-0.35328	 0.05395	-0.95773	 -2.1374	-0.85955	 -0.8633
Ces1d	-0.74474	 0.14699	 -1.5297	 -1.9117	-0.68552	 -1.4625
Eppk1	-0.39543	-0.41494	 -1.1047	 -1.6331	-0.83253	 -1.4866
Ifnlr1	-0.35699	 0.12725	-0.70015	 -1.7863	-0.23813	 -1.2979
Pard6b	-0.39653	-0.37145	-0.85322	 -1.6094	-0.24453	  -1.551
Capn11	 0.07597	-0.34997	 -0.5269	 -2.1014	-0.94708	 -1.7562
Far2	-0.65969	-0.30828	-0.18344	 -1.4837	 -0.9158	 -1.1183
Tm4sf20	-0.31153	-0.40435	0.056488	 -1.8877	 -1.1591	 -1.1736
Bmpr1a	-0.84153	 0.44372	  -1.074	-0.57803	 -0.6766	 -1.1225
Ifit3	-0.84246	 0.56806	-0.64847	-0.64635	-0.90203	 -1.1071
Gm12250	 -1.1372	 0.79132	 -1.2917	 -0.2225	 -1.0371	-0.94311
Cadm3	 -0.6884	  1.5196	 -1.7882	 -0.7964	-0.32463	 -1.8368
Tbx21	-0.67292	   1.094	 -1.2898	 -0.5349	-0.79249	   -1.54
Abca6	   0.4837	-0.041319	 -0.44885	  -1.6657	 -0.29361	 -0.48404
Ppargc1b	  0.24508	-0.024257	 -0.61887	  -1.6961	 -0.16755	 -0.27813
Arl11	  0.15583	 0.098715	 -0.48431	  -1.4377	-0.082307	 -0.21281
Ccdc170	-0.086547	  0.21809	 -0.50174	  -1.5077	-0.013951	 -0.34511
Napepld	0.019724	  0.3779	-0.21058	  -1.783	 -0.2127	 -0.3547
Zfp2	 0.19225	 0.30101	-0.40799	 -1.9249	   0.189	-0.71085
Ahi1	 0.037713	-0.055495	 -0.42151	  -1.2878	 -0.44524	 -0.16011
Trmt44	0.025553	-0.24197	-0.34593	 -1.1699	-0.53679	-0.18165
Tmem230	0.054098	-0.21483	-0.60407	 -1.2453	-0.37281	-0.18214
Irf4	 0.27686	-0.19908	-0.49917	 -1.0669	-0.34306	-0.16637
Slc35e3	 0.28264	-0.36748	-0.21618	  -1.039	 -0.3058	-0.29029
Zfp72	 0.014731	 -0.54588	 -0.58054	  -1.1751	 -0.26566	0.0041953
Amer2	  0.10499	 -0.13541	  -0.5659	    -1.39	-0.005135	  0.32848
Ip6k2	 0.15307	 0.20146	-0.46748	 -1.0418	-0.20598	 0.28996
Marco	0.0093191	 0.015514	 -0.29922	  -1.2219	 -0.20716	  0.25784
Paqr9	  0.016508	  0.026419	  -0.35419	   -1.2292	-0.0071031	  0.022315
Ddx1	-0.098774	  0.14798	 -0.23242	  -1.0997	 -0.23815	 -0.10351
Dgkh	-0.020567	0.0091953	 -0.08141	  -1.0356	 -0.35796	  0.14413
Msantd4	  0.13072	  0.17224	0.0052744	  -1.0268	-0.093797	-0.068224
Ccl28	  0.093036	 0.0092238	  -0.24462	   -1.0367	-0.0035059	  -0.26129
Pgpep1l	0.0077907	  0.01217	 -0.43949	  -1.1197	  0.28192	 -0.24132
Ddx55	 -0.44311	-0.089871	0.0085845	  -1.2114	-0.093628	 -0.36139
Mia	-0.47963	0.062797	-0.12584	  -1.126	-0.18731	-0.35578
Dip2a	 -0.31651	-0.074765	-0.044096	  -1.1099	 -0.38652	 -0.16306
Zfp202	  -0.24169	   0.12313	0.00096599	   -1.0219	  -0.54676	  -0.21114
Gltpd1	 -0.10618	 -0.20766	-0.099274	  -1.1284	-0.045205	 -0.27303
Ick	-0.17001	 -0.3459	-0.13394	 -1.1265	-0.22431	 -0.4974
Gbp9	-0.49947	0.079769	-0.28537	 -1.2274	-0.55584	-0.21694
Tmem150b	-0.42531	-0.12552	-0.45194	 -1.1121	-0.77011	-0.37793
Katnal1	  -0.20879	0.00014529	  -0.51246	   -1.0296	  -0.57365	    0.1873
Stx3	 -0.32962	-0.054071	 -0.54795	  -1.0216	 -0.34126	 -0.14994
Camsap3	-0.15486	-0.28844	-0.29193	 -1.2863	-0.55694	 0.40337
Cfb	-0.16459	-0.68781	-0.29332	  -1.237	-0.54229	 0.30074
Echdc1	-0.12811	-0.64233	-0.29786	  -1.363	-0.50853	 0.40494
Tmem198	   0.1009	 -0.41166	-0.069871	  -1.1193	 -0.27754	  0.17485
Polm	 -0.19772	 -0.67436	  -0.1624	  -1.7533	 -0.52868	-0.013394
Depdc7	-0.24489	-0.20639	-0.75014	  -1.111	 0.26947	0.016696
Nsl1	-0.41326	-0.42141	-0.42417	 -1.0373	 0.15579	0.067235
Hsd3b7	-0.36822	-0.29502	-0.54581	  -1.364	-0.13141	0.097028
Trpm4	-0.25547	 -0.1008	-0.41307	 -1.5913	-0.03312	0.027175
Zfp493	-0.20929	-0.33972	-0.43862	 -1.4624	 0.21414	 0.19193
Mt2	 -1.0685	-0.27191	-0.81359	 -1.1631	-0.50945	0.057598
P2ry6	  -0.643	-0.44753	-0.74664	 -1.2168	-0.11492	 0.10951
Tlr12	-0.79472	-0.18412	-0.54177	  -1.318	-0.14746	 0.16108
Zfp963	-0.54535	-0.32429	 -1.0436	 -1.5482	-0.18499	 0.18054
Bnip1	  -0.55888	-0.0020706	   0.32487	   -1.4022	  -0.30156	   0.45762
Xylt2	-0.28808	0.072371	 0.42299	 -1.3507	-0.43839	 0.06377
Radil	-0.11627	-0.14287	 0.10966	  -1.658	-0.35098	 0.42474
Fpr1	0.021351	0.033471	 0.01256	  -1.325	0.034363	 0.48798
Phyhd1	  0.019107	   0.19435	-0.0030947	   -1.1728	  -0.19926	   0.54962
Timd2	 -0.46977	 -0.49664	  0.10848	  -1.4167	-0.018449	  0.57628
St3gal5	-0.64563	 0.12949	-0.27628	 -1.1236	-0.55157	  0.5995
Wdr92	 -0.25611	-0.041199	  0.16276	  -1.1239	 -0.87095	  0.61582
Amt	0.045046	0.096002	 0.11076	 -1.1901	 0.72311	0.010691
Fam166a	  -0.12343	 -0.077024	-0.0023456	    -1.399	    0.6085	   -0.2302
Fam209	 0.037827	-0.035182	 -0.11432	  -1.2932	  0.50745	  -0.1793
Phf11c	-0.22301	  0.1213	-0.40659	 -1.1573	  0.6226	-0.44735
Sardh	 0.022255	  0.21156	-0.067307	  -1.0585	  0.39297	 -0.39879
Zfp825	-0.16866	0.066296	0.027735	 -1.1951	 0.43014	-0.58532
B3glct	-0.83779	-0.26891	-0.20844	 -1.5352	 0.40984	-0.22884
Cmtm4	-0.63146	-0.10916	-0.41131	 -1.6247	 0.20502	-0.48951
Gm128	 -0.8653	-0.09169	-0.13655	 -1.4064	0.057199	-0.49193
Gm2518	-0.82311	-0.15377	0.020714	 -1.2736	 0.59361	  0.3878
Kremen2	  -0.6457	 0.025985	-0.060806	  -1.4619	  0.15922	 0.026743
Tmem163	 -0.49018	  0.31179	-0.046849	  -1.4208	  0.33814	 0.036255
Pigl	 -0.53885	 0.053378	 -0.11922	  -1.0354	  0.53294	-0.068341
Smco4	 -0.57993	-0.022064	 -0.10797	  -1.0255	  0.36098	   -0.234
Abcc10	 0.32819	 0.26737	 0.43758	 -1.3435	-0.21672	 0.22419
Myoz3	0.072806	 0.15935	  0.6023	  -1.056	-0.16975	 0.24704
Cdc42bpg	  0.18418	  0.29119	  0.38852	  -1.1732	-0.056998	 -0.39572
Mmp12	 0.28238	  0.5872	 0.31154	 -1.1802	-0.19756	-0.11257
Klhl11	0.045196	 0.50854	 0.48725	 -1.0412	 0.26657	 -0.1233
Fbxo4	  0.097127	   0.27443	   0.22733	   -1.2412	  0.097712	-0.0038502
Sh3bp5	  0.31579	  0.25855	  0.12687	   -1.108	  0.31805	-0.074006
Zkscan8	0.071343	0.087839	 0.06533	 -1.3285	0.052391	-0.27243
Opn1sw	0.77385	0.21712	0.26043	  -1.36	0.29313	0.14495
Sept8	  0.61614	  0.30665	  0.37136	  -1.1474	   0.0817	0.0023215
Scarna6	0.48523	0.14147	0.10326	 -1.156	0.20218	0.23471
Cobl	 -0.58984	 -0.40694	   0.5703	   -1.037	  0.31889	-0.051197
N4bp3	-0.086052	 -0.29537	  0.20097	  -1.0198	  0.12135	 0.049873
Rhbdl3	 -0.16552	-0.085031	  0.30559	  -1.0605	-0.029697	 -0.10454
Rnu12	 -0.32129	  0.15544	  0.32229	  -1.0073	  0.28776	-0.048739
Fastkd1	0.012527	-0.34434	  0.4613	 -1.1928	  0.2716	 0.31939
Hs3st2	   0.29984	  -0.31232	   0.62292	   -1.1283	-0.0087959	  0.031549
Mthfd2l	 0.42249	-0.29286	 0.68566	 -1.0047	0.046003	 0.23339
Kank3	-0.18607	-0.18444	 0.78786	 -1.2233	-0.23352	 0.59715
Mterfd3	-0.17406	-0.18457	 0.80825	 -1.1814	-0.15348	  0.5235
Nacc2	-0.060947	 -0.16777	  0.58372	  -1.0484	 0.042922	  0.50138
Siglec1	 0.25084	-0.36632	 0.51049	 -1.1489	-0.28137	 0.57392
Cryaa	0.054045	-0.42134	 0.12394	 -1.9368	 0.34838	-0.12615
Gspt2	 0.41823	0.050517	0.046632	 -1.6892	-0.20613	 0.12611
Tmem158	 0.20206	-0.22792	  0.4638	 -1.6435	0.024459	0.068457
Dok3	  0.4342	-0.12918	-0.28047	 -1.4682	 0.24112	 0.20888
Erich1	0.002104	0.058919	-0.18938	 -1.3899	 0.37892	 0.31369
Nptx1	-0.11568	-0.12214	-0.13643	 -1.7116	 0.46105	 0.17936
Atxn1	 0.57581	-0.69953	 0.52564	  -1.075	 0.75626	0.062576
Pkhd1l1	 0.37949	-0.43484	 0.35817	 -1.3055	 0.65711	0.075493
Mir7061	  0.2708	-0.11238	 0.39559	 -1.0298	 0.72578	 0.12272
Sgsm1	 0.57077	-0.10091	 0.44847	 -1.1442	 0.54406	 0.33353
Slc16a7	  0.8778	-0.56034	  0.5903	 -1.1574	 0.21406	-0.10393
Aicda	    1.901	  0.17987	  0.14798	   -1.662	-0.058022	 -0.50797
Stac2	  1.4508	0.079885	-0.14098	 -1.5628	-0.25441	-0.33983
Akr1c13	  1.1676	 0.41216	-0.51351	 -1.3775	  0.3896	 0.21821
Nat9	   1.2286	   0.5136	 -0.33077	  -1.1142	  0.44939	-0.059105
Ccdc64b	 0.84165	  0.3564	-0.17449	 -1.1296	 0.20597	-0.38109
Ccl24	   1.1341	 0.077868	-0.024533	  -1.5903	  0.18441	-0.058013
Rin1	  1.3804	-0.75549	-0.18437	 -1.2051	-0.33867	-0.54122
Sept5	   1.1257	 -0.18171	-0.081408	  -1.1398	 -0.53888	-0.056791
Tas2r135	 0.69264	-0.21059	 -0.2414	 -1.4962	-0.53354	-0.24919
Zfp54	  0.80154	 -0.30818	 -0.11563	  -1.6827	 -0.09356	-0.068215
Ankdd1b	  0.40629	  0.91965	-0.049775	  -1.0908	 -0.53737	 -0.14913
Zfp385c	0.030436	 0.80844	  0.1213	 -1.1806	-0.43798	0.023785
Slc36a1	-0.024077	  0.78781	  0.24217	  -1.2081	 -0.58436	 -0.55079
Snhg7	 0.20268	  1.3086	 0.45839	 -1.1308	-0.95053	-0.47225
Celf4	 0.60786	 0.62703	-0.39702	 -1.2012	-0.59804	0.092356
Maob	 0.60532	 0.27571	0.012761	   -1.43	-0.66948	  -0.036
Gbp3	  0.4491	 0.53443	-0.59117	 -1.1473	-0.83638	-0.46044
Il1a	  0.5822	 0.68456	 0.15925	 -1.5367	 0.07656	-0.32275
Mir6920	  0.72811	  0.86894	-0.014027	  -1.3756	 -0.21621	 -0.47537
Mir1898	 0.71707	 0.37627	 0.35355	 -1.2057	-0.78324	-0.48062
Scnn1g	  0.77017	  0.57118	0.0075069	  -1.1106	 -0.54382	 -0.45879
Mthfsd	 0.77605	-0.10426	 0.36756	 -1.1407	-0.49571	-0.62618
Slc52a2	 0.62968	0.077961	 0.47502	 -1.0618	-0.35292	-0.32298
Amh	 -0.094348	   0.77192	   0.37162	   -1.3707	-0.0062298	   0.59651
Ypel4	-0.023064	  0.87479	  0.37724	  -1.2983	 -0.38904	  0.50538
Camk2n2	-0.17222	 0.99462	 0.24833	  -1.375	 0.22462	 0.33859
Fbxo47	  0.21717	  0.58056	  0.22023	  -1.4258	0.0053868	  0.82022
C1qa	-0.15363	 0.48171	 0.14805	 -1.4172	 0.50763	 0.39227
Nt5m	-0.18585	 0.29103	 0.21578	 -1.4004	  0.5988	 0.28809
Csf3r	-0.35357	 0.71754	-0.12256	 -1.1384	 0.26421	  0.1792
Elavl3	 -0.10065	  0.77562	-0.085365	  -1.0823	  0.69637	 -0.14219
Cep131	0.082023	 0.99459	 0.31356	  -1.397	 0.88957	 0.34738
Ildr2	0.34173	0.78803	0.33436	-1.4465	 0.4525	0.53847
Gm16576	-0.15691	  1.5224	-0.17805	 -1.6346	   0.446	-0.23257
Igf2bp2	 -0.17489	  0.76475	-0.033281	  -1.5954	  0.43804	 -0.21992
Tfam	 0.10161	  1.1333	 0.14358	 -1.6107	  0.5265	-0.10052
Znrd1as	-0.63562	 0.81409	 0.29665	 -1.6175	 0.40018	  1.1528
Cd209c	-0.67968	  1.0914	-0.67034	 -1.3168	 0.98022	-0.72801
Cyp1b1	   -1.17	   0.531	-0.65372	 -1.2292	 0.99642	-0.58831
Mmp21	-0.60863	 0.62199	 -0.6511	 -1.2306	 0.52072	-0.26445
P2ry2	-0.69796	 0.73238	-0.68533	 -1.0736	 0.77963	 0.17133
Npl	-0.0090735	   0.79791	  -0.52223	   -1.3305	   0.66088	  0.051608
Ric3	0.002757	  1.1119	-0.87722	 -1.2875	 0.76118	0.033416
Shpk	-0.32694	  0.9461	-0.56005	 -1.5335	0.089089	 0.31672
Neurl1a	 -0.1771	 0.85873	-0.96054	 -1.5642	 0.74386	-0.61002
Serpine2	0.045107	  1.0107	-0.97053	 -1.0334	 0.85327	-0.64922
Arhgap20	-0.082128	   0.1845	   1.1655	  -0.5722	  0.60922	 -0.68247
Klf12	-0.38926	 0.50517	  1.1695	-0.60341	 0.26753	-0.48371
Xrra1	-0.25638	 0.44911	  1.0814	-0.49444	 0.48121	 -0.5813
Ddah1	-0.52785	 0.36541	  1.0757	-0.57827	  0.7534	-0.74238
Gckr	-0.62277	 0.62458	  1.2219	-0.94939	0.037834	-0.73575
Lgr5	-0.66373	 0.48699	  1.0433	 -1.0547	 0.35914	-0.41012
Pnldc1	-0.84874	 0.33112	 0.89252	 -1.0042	 0.16742	-0.23553
Zmynd10	-0.40024	 0.15084	  1.3322	 -1.2429	 0.57262	-0.60055
Slc10a6	-0.96087	 0.38484	 0.92391	-0.71005	 0.40965	 -1.0755
Ccdc42b	-0.38442	-0.93032	 0.90687	 -1.1523	 0.38137	-0.73146
Tm4sf19	-0.036126	 -0.88306	  0.50201	  -1.2509	  0.18033	 -0.27347
Commd2	 -0.35168	-0.093641	  0.37642	  -1.1462	  0.53393	 -0.55481
Fign	-0.49815	 -0.1098	 0.56536	 -1.1963	 0.32416	-0.59368
Rerg	 -0.35222	-0.012522	    0.656	  -1.0401	  0.53183	 -0.38011
Helq	 -0.35912	-0.072376	  0.82219	   -1.485	  0.31409	 -0.64974
Hist1h4k	-0.27212	-0.18147	 0.97978	 -1.0129	 0.33297	-0.77336
Iffo1	-0.55057	-0.39029	 0.89907	  -1.199	 0.38673	-0.62001
Mir568	 0.24301	-0.16393	 0.60654	  -1.228	 0.15303	-0.69579
Obsl1	-0.09787	-0.44371	 0.67896	 -1.0431	 0.13662	-0.72204
Slc25a14	0.081491	-0.24972	 0.69804	 -1.0433	 0.12246	-0.64195
Phf21b	-0.35417	-0.30473	 0.57335	 -1.4328	 0.78965	-0.29025
Zfp94	 -0.35703	-0.089116	  0.84504	  -1.2363	  0.94103	 -0.16987
Nhsl1	-0.30519	-0.18062	 0.59507	-0.67643	 0.17768	 -1.0835
Tas1r3	-0.43174	-0.23928	 0.12973	 -1.0086	0.068318	 -1.0705
Ceacam18	0.0048589	  0.36507	-0.088273	  -1.0456	  0.18019	 -0.86836
Sdk1	0.051798	 0.65896	  -0.211	  -1.057	 0.40553	-0.97612
Hsd11b1	0.52519	0.84728	0.33684	-1.2005	0.41309	-1.0918
Cntn1	-0.31035	 0.66893	 0.92521	 -1.0692	 0.38017	-0.89201
Slc38a4	-0.13989	 0.82204	  1.0745	 -1.3292	 0.46659	-0.60719
Tnfrsf19	 0.21977	 0.70081	 0.65623	 -1.0203	0.049693	-0.67625
Fgfbp3	 0.021487	  0.53875	  0.54613	  -1.8081	-0.051451	  -1.0008
Opcml	  0.034377	   0.57795	   0.76404	    -1.544	-0.0011213	  -0.85761
Lmo7	 -0.47747	  0.25589	-0.032438	  -1.2333	  0.12433	  -1.6258
Npas2	-0.47024	 0.37958	 0.29898	 -1.3949	0.025149	 -1.6125
Arhgef9	-0.47369	-0.10046	  2.0711	   -1.22	 0.35451	-0.48307
Nr3c2	-0.33637	-0.23294	   1.189	 -1.4969	 0.21778	-0.16881
Wrb	-0.68768	-0.46016	  1.5019	 -1.5038	0.079028	-0.15032
Ephx2	-0.21453	 0.16649	  1.2386	  -1.028	  0.1168	 0.31357
Nipal4	 -0.64832	  0.12759	   1.1249	  -1.4122	-0.013344	  0.39101
Ptprf	 -0.22268	-0.020106	   1.2314	  -1.0133	 -0.42969	  0.67741
Ccsap	-0.23776	-0.86259	  1.4121	-0.74646	  0.6791	 0.45908
Slc22a17	-0.071409	  -1.0586	   1.3358	 -0.75674	  0.31948	-0.054422
Fam195a	0.015004	-0.47228	  1.0349	 -1.1228	 0.98219	 0.59759
Gm1045	-0.18072	-0.40397	  1.2388	-0.99179	 0.41554	 0.22971
Kcnk7	0.025348	-0.31164	 0.89788	 -1.3501	 0.63937	  0.1167
Esrrg	-0.16891	-0.97486	 0.76797	-0.44481	  1.0216	-0.26444
Mks1	-0.052318	 -0.72502	   1.0113	 -0.97809	  0.93129	 -0.17641
Acpp	-0.15717	-0.58731	-0.22284	 -1.4001	 0.62294	-0.33627
Ccdc78	-0.060565	 -0.71889	  0.04968	  -1.5043	  0.71653	 -0.45876
Zfp11	-0.19557	-0.84571	  0.1923	 -1.3313	 0.63619	-0.53389
Ndrg4	 0.14923	-0.85635	 0.13306	 -1.5305	 0.43303	-0.16485
Gm10658	 0.34945	-0.42056	   0.388	 -1.0248	 0.83633	-0.30086
Pbld2	   0.2566	 -0.64742	0.0056421	  -1.1231	    0.861	  -0.4408
Tusc3	0.015878	-0.48156	 0.18304	 -1.0696	  0.5254	-0.46661
Gm9776	0.060834	-0.38189	-0.31204	 -1.0303	 0.57189	-0.19113
Homez	   0.3448	 -0.60518	-0.052477	  -1.0172	  0.39636	 0.049876
Capsl	-0.062298	 -0.31649	 -0.28577	  -1.1174	  0.43949	  -1.0433
Sec16b	0.014187	-0.59496	-0.41016	 -1.2248	 0.64793	-0.81244
Tshz3	 0.17734	-0.36465	-0.31177	 -1.4324	 0.77313	-0.58289
Cacnb3	 -0.26159	 -0.93635	0.0052055	 -0.85181	   1.0978	 -0.40593
Zkscan7	-0.28804	 -1.0099	 0.14936	-0.94871	  1.2096	-0.65039
Kcnj16	 0.014715	 -0.81832	0.0089293	 -0.73836	   1.0073	 -0.35002
